Unnamed: 0,Acc_no,Analysis,Array_type,Cell_line,CO2,Control_condition,Control_gene_down,Control_gene_up,Control_PD,Control_specifics,Control_subtype,Control_time,Control_type,Disease,ENA_acc,FBS,Gene,Gene_down,Gene_up,Immortal_line,Immortal_mechanism,LogFC,MegaP,numeric_time,Organ,Oxygen,P_S,PD,Pre_SASP_t,Pvalues,Quiesce_inducer,Radiation_dose,Replicates,RNAseq_Microarray,Sen_subtype,Sen_type,SENvCON,Seq_platform,Single_Paired,Species,Spot_length,Study,Subtype_subtype,Time_after_induction,Treatment,Treatment_dose,X,X1or2_colour,Comparison,cellage_gene_name,cellage_senescence_effect,cellage_senescence_type,cellage_pmid,direction
4246447,GSE101766,Limma,,IMR,,RAS,none,none,14.0,RAS_shC,RAS,6d,OIS,none,PRJNA395386,,ATF6,IFNA17,none,No,,1.155438,4008.233,6.0,Lung,,,14.0,No,0.0002494865,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,georgilis_1,ER_RAS,6d,IFNA17,none,IFNA17_RASc,,georgilis_1_IFNA17_RASc,activating transcription factor 6,Induces,Replicative,28803844,upregulated
9379909,GSE60652,Limma,Affymetrix_U133A,IMR,,OIS,none,none,,ER_RAS,RAS,6d,OIS,none,PRJNA259203,,SOD2,pRb,none,No,,-10.65,-1.033409,6.0,Lung,,,,No,0.9676715,,,2,M,RAS,OIS,No,,,Human,,takebayashi,ER_RAS,6d,sipRb,none,RshRb_R,1,takebayashi_RshRb_R,superoxide dismutase 2,Induces,Unclear,12592389,no_change
9755028,GSE74324,Limma,,IMR,,RASshp53,p53,none,,RASshp53,RAS,12d,OIS,none,PRJNA299683,10.00%,BTG3,BRD4,none,No,,-0.7881337,-60247129.0,12.0,Lung,,,,No,1.65983e-08,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,100,tasdemir,HRASG12V,12d,shBRD4,none,RASshBRD4_RASshp53,,tasdemir_RASshBRD4_RASshp53,BTG anti-proliferation factor 3,Inhibits,Oncogene-induced,22020331,no_change
9699885,GSE74324,Limma,,IMR,,RAS,none,none,,RASshC,RAS,12d,OIS,none,PRJNA299683,10.00%,PRKAA2,BRD4,none,No,,1.666536,1.020095e+16,12.0,Lung,,,,No,9.803008000000001e-17,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,100,tasdemir,HRASG12V,12d,shBRD4,none,RASshBRD4_RAS,,tasdemir_RASshBRD4_RAS,protein kinase AMP-activated catalytic subunit alpha 2,Inhibits,Stress-induced,26890602,upregulated
4487447,GSE101766,Limma,,IMR,,RAS,none,none,14.0,RAS_shC,RAS,6d,OIS,none,PRJNA395386,,NEK4,SKP1A,none,No,,0.0,0.0,6.0,Lung,,,14.0,No,1.0,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,georgilis_1,ER_RAS,6d,SKP1A,none,SKP1A_RASc,,georgilis_1_SKP1A_RASc,NIMA related kinase 4,Induces,Replicative,22851694,no_change
9780396,GSE74324,Limma,,IMR,,RASshp53,p53,none,,RASshp53,RAS,12d,OIS,none,PRJNA299683,10.00%,CDKN2A,p16_p21,none,No,,-1.164351,-623107700000000.0,12.0,Lung,,,,No,1.604859e-15,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,100,tasdemir,HRASG12V,12d,shp16p21,none,RASshp16p21_RASshp53,,tasdemir_RASshp16p21_RASshp53,cyclin dependent kinase inhibitor 2A,Induces,Replicative,9607312,downregulated
12033741,GSE214409,Limma,,IMR,,OIS,none,none,,OIS_ctrlVector,RAS,7d,OIS,,PRJNA885153,10%,ZNF217,none,WSTF,No,,-1.17897503995806,-64156.5434233108,7.0,Lung,3%,,,No,1.55868746450679e-05,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,51,Dou,RAS_WSTFOE,7d,WSTF,none,OW_O,,Dou_OW_O,zinc finger protein 217,Inhibits,Replicative,11245413,downregulated
16531010,GSE190998,Limma,,WI38,5%,Prolif,none,none,,Prolif_siCtrl,Etoposide,8d,DDIS,none,PRJNA789266,10%,CDCA2,BDNF,none,No,,-0.658402116997631,-4736.62855783869,8.0,Lung,,0.50%,,No,0.0002111206289007,,50uM,3,R,Etoposide,DDIS,No,Illumina_NovaSeq6000,Paired,Human,204,Anerillas_2,Etoposide,8d,siBDNF,none,DB_P,,Anerillas_2_DB_P,cell division cycle associated 2,Inhibits,Stress-induced,24905922,no_change
182449,GSE103938,Limma,,IMR,,RAS_Rap10nM,mTOR,none,12.0,Ras_Rap10nM,RAS,10d,OIS,none,PRJNA407729,,SERPINB2,mTOR,none,No,,-6.92266883830294,-1292102312.0152,10.0,Lung,,,12.0,No,7.73932521210626e-10,,,3,R,OSKM,OSKM,No,Illumina_HiSeq_2500,Single,Human,50,aarts_1,OSKM,10d,rapamycin,10nM,OSKM10nMRap_R10nMRap,,aarts_1_OSKM10nMRap_R10nMRap,serpin family B member 2,Induces,Unclear,28794016,downregulated
4092775,GSE101766,Limma,,IMR,,RAS,none,none,14.0,RAS_shC,RAS,6d,OIS,none,PRJNA395386,,PSMB5,ALOX5,none,No,,-0.3363199,-4428.393,6.0,Lung,,,14.0,No,0.0002258155,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,georgilis_1,ER_RAS,6d,ALOX5,none,ALOX5_RASc,,georgilis_1_ALOX5_RASc,proteasome 20S subunit beta 5,Inhibits,Replicative,24393841,no_change
3668320,GSE2487,Limma,Affymetrix_U133A,IMR,,OIS,none,none,,MEK_ER,MEK,3d,OIS,none,PRJNA91885,,HIRA,none,SmallT,Yes,hTERT,-78.5,-10.34974,3.0,Lung,,,,Yes,0.09662076,,,2,M,MEK,OIS,No,,,Human,,collado_1,MEK_ER,3d,SmallT,none,Rst_R,1,collado_1_Rst_R,histone cell cycle regulator,Induces,Oncogene-induced,15621527,no_change
5871857,GSE122079,Limma,,IMR,,RAS_digoxin,IONpump,none,14.0,RAS16h_dig,RAS,7d,OIS,none,PRJNA503415,10.00%,ID1,IONpump,none,No,,-1.790237,-14187.29,7.0,Lung,,,14.0,No,7.048565e-05,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,herranz_2,ER_RAS,7d,digoxin_caspase_inhibitor,none,RASdig36CI_RASdig16,,herranz_2_RASdig36CI_RASdig16,"inhibitor of DNA binding 1, HLH protein",Inhibits,Replicative,12177246,downregulated
5820953,GSE122079,Limma,,IMR,,RAS_ouabain,IONpump,none,14.0,RAS36h_ouab,RAS,7d,OIS,none,PRJNA503415,10.00%,EWSR1,IONpump,none,No,,-0.03159143,-1.2412,7.0,Lung,,,14.0,No,0.805672,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,herranz_2,ER_RAS,7d,digoxin,none,RASdig36_RASouab36,,herranz_2_RASdig36_RASouab36,EWS RNA binding protein 1,Induces,Unclear,21030557,no_change
3721951,GSE2487,Limma,Affymetrix_U133A,IMR,,OIS,none,SmallT,,MEK_ER_SmallT,MEK,3d,OIS,none,PRJNA91885,,RHOA,none,SmallT_E6_E7,Yes,hTERT,-1683.95,-820.2211,,Lung,,,,No,0.001219183,,,2,M,,,No,,,Human,,collado_1,,,SmallT_E6_E7,none,RstE67_Rst,1,collado_1_RstE67_Rst,ras homolog family member A,Inhibits,Oncogene-induced,19147561,downregulated
7031121,GSE75643,Limma,,Tig3,,BRAF,none,none,,BRAF10d,RAF,10d,OIS,none,PRJNA302675,9.00%,ANAPC1,none,SV40smallT,Yes,hTERT,1.419077,1094.811,10.0,Lung,,,,No,0.0009133999,,,3,R,RAF,OIS,No,Illumina_HiSeq_2000,Single,Human,51,lenain,BRAFE600,10d,SV40smallT,none,BRAF10SV40_10,,lenain_BRAF10SV40_10,anaphase promoting complex subunit 1,Inhibits,Unclear,25255445,upregulated
17837912,GSE196610,Limma,,IMR,5%,DDIS,none,Parkin,,IR_ParkinYFP,IR,10d,DDIS,none,PRJNA806156,10.00%,MAP2K1,none,Parkin_mtDNA,No,,0.798391723184863,119207.34068835,10.0,Lung,3%,,,No,8.38874514124388e-06,,20Gy,3,R,IR,DDIS,No,Illumina_NovaSeq6000,Paired,Human,202,Victorelli,IR,10d,CCCP_mtDNA,12uM_15ug,DPCM_DP,,Victorelli_DPCM_DP,mitogen-activated protein kinase kinase 1,Induces,Unclear,14701721,no_change
177345,GSE103938,Limma,,IMR,,RAS_Rap10nM,mTOR,none,12.0,Ras_Rap10nM,RAS,10d,OIS,none,PRJNA407729,,GNG11,mTOR,none,No,,-3.08425776179444,-43620.2653113672,10.0,Lung,,,12.0,No,2.29251242022915e-05,,,3,R,OSKM,OSKM,No,Illumina_HiSeq_2500,Single,Human,50,aarts_1,OSKM,10d,rapamycin,10nM,OSKM10nMRap_R10nMRap,,aarts_1_OSKM10nMRap_R10nMRap,G protein subunit gamma 11,Induces,Stress-induced,17092487,downregulated
79020,GSE103938,Limma,,IMR,,RAS,none,none,12.0,RAS10d,RAS,10d,OIS,none,PRJNA407729,,IGFBP3,mTOR,none,No,,1.3963856832966,17074.5604788605,10.0,Lung,,,12.0,No,5.8566661275883e-05,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,aarts_1,RAS,10d,rapamycin,1nM,R1nMRap_R,,aarts_1_R1nMRap_R,insulin like growth factor binding protein 3,Induces,Stress-induced,18329388,upregulated
4259109,GSE101766,Limma,,IMR,,RAS,none,none,14.0,RAS_shC,RAS,6d,OIS,none,PRJNA395386,,BMI1,IL15,none,No,,1.233439,770114.0,6.0,Lung,,,14.0,No,1.298509e-06,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,georgilis_1,ER_RAS,6d,IL15,none,IL15_RASc,,georgilis_1_IL15_RASc,"BMI1 proto-oncogene, polycomb ring finger",Inhibits,Replicative,12482990,upregulated
5864086,GSE122079,Limma,,IMR,,RAS_digoxin,IONpump,none,14.0,RAS16h_dig,RAS,7d,OIS,none,PRJNA503415,10.00%,SIAH1,IONpump,none,No,,1.014026,63878201.0,7.0,Lung,,,14.0,No,1.565479e-08,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,herranz_2,ER_RAS,7d,digoxin,none,RASdig36_RASdig16,,herranz_2_RASdig36_RASdig16,siah E3 ubiquitin protein ligase 1,Induces,Replicative,21057505,upregulated
10250757,GSE132369,Limma,,IMR,5.00%,IR_Parkin,none,Parkin,,IR_Parkin,IR,10d,DDIS,Parkin,PRJNA547764,10.00%,CDKN1A,mitochondrial,Parkin,No,,1.498406,772937500000000.0,10.0,Lung,3.00%,Yes,,No,1.293766e-15,,20Gy,3,R,IR,DDIS,No,NextSeq_500,Paired,Human,71,vizioli,Xrays,10d,CCCP,48h12.5uMCCCP2daIR,ICP_IP,,vizioli_ICP_IP,cyclin dependent kinase inhibitor 1A,Induces,Replicative,9242615,upregulated
5877175,GSE122079,Limma,,IMR,,RAS_digoxin,IONpump,none,14.0,RAS16h_dig,RAS,7d,OIS,none,PRJNA503415,10.00%,STAT5B,IONpump,none,No,,1.143872,755.6073,7.0,Lung,,,14.0,No,0.001323439,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,herranz_2,ER_RAS,7d,digoxin_caspase_inhibitor,none,RASdig36CI_RASdig16,,herranz_2_RASdig36CI_RASdig16,signal transducer and activator of transcription 5B,Induces,Unclear,20536843,upregulated
8365149,GSE24810,Limma,Affymetrix_U133A,HMF3A,5%,OISp53g,p53,none,,Active_SV40LT_p53g,SV40,7d,OIS,none,PRJNA132307,0.25%,STAT1,p53,none,Yes,hTERT_SV40_LT,0.4076314,297.1314,7.0,Skin,20%,Yes,,No,0.003365514,,,3,M,SV40,OIS,No,,,Human,,parmjit_1,SV40_LT,7d,shp53,none,SSVp53sh_SSVp53g,1,parmjit_1_SSVp53sh_SSVp53g,signal transducer and activator of transcription 1,Induces,Unclear,22217266,no_change
11601444,GSE178115,Limma,Agilent,HDF,,REP,ROCK_ATM,none,,REP_3d,REP,3d,REP,none,PRJNA737497,10%,CDK18,none,none,No,,-3.0,-2.977935,3.0,Skin,,,,Yes,0.3358032,,,3,M,REP,REP,No,,,Human,,Yang,REP,3d,Y27632_KU60019,2.5uM_0.5uM,R3dCOMBOi_R3d,1,Yang_R3dCOMBOi_R3d,cyclin dependent kinase 18,Induces,Unclear,26583757,no_change
3955728,GSE99028,Limma,,IMR,,Etop,none,none,32.0,Etoposide,Etoposide,7d,DDIS,none,PRJNA387040,10.00%,PARK7,cGAS,none,No,,0.3746828,2.32049,7.0,Lung,,Yes,32.0,No,0.4309435,,50uM_48h,2,R,Etoposide,DDIS,No,NextSeq_500,Single,Human,48,dou,Etoposide,7d,cGASsh,none,EtopGASsh_Etop,,dou_EtopGASsh_Etop,Parkinsonism associated deglycase,Inhibits,Unclear,28600848,no_change
5560975,GSE61130,Limma,,IMR,,RAS,none,none,15.0,RAS_EV,RAS,7d,OIS,none,PRJNA260300,,ERRFI1,none,ZFP36L1,No,,-1.164878,-186867098.0,7.0,Lung,,,15.0,No,5.351397e-09,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Paired,Human,200,herranz_1,ER_RAS,7d,ZFP36L1mut,none,RASZmut_RAS,,herranz_1_RASZmut_RAS,ERBB receptor feedback inhibitor 1,Induces,Unclear,24815188,downregulated
10431808,GSE133292,Limma,,BJ,,Bleomycin,none,none,,Bleomycin12d,Bleomycin,12d,DDIS,none,PRJNA551006,10.00%,SLC5A2,p53,none,No,,0.0,0.0,28.0,Skin,,,,No,1.0,,40ugml_2hr,2,R,Bleomycin,DDIS,No,Illumina_HiSeq_2500,Paired,Human,250,wang_2,Bleomycin,28d,sgp53,none,Bshp53_B12d,,wang_2_Bshp53_B12d,solute carrier family 5 member 2,Induces,Stress-induced,24996978,no_change
534619,GSE40349,Limma,Affymetrix_U133A,IMR,,RAS,pRb,none,,RASshRB,RAS,7d,OIS,none,PRJNA173792,10%,CTNNB1,E2F7,none,No,,-1.079533,-675.1283,7.0,Lung,,,,No,0.0014812,,,2,M,RAS,OIS,No,,,Human,,aksoy_1,ER:RasV12,7d,ShE2F7,none,SshE2F7_SshRB,1,aksoy_1_SshE2F7_SshRB,catenin beta 1,Induces,Unclear,24130040,downregulated
3788741,GSE76125,Limma,,MRC,5.00%,IR,none,none,,I10,IR,10d,DDIS,Parkin,PRJNA306369,10.00%,BLVRA,mitochondrial,Parkin,No,,1.241127,7980105.0,10.0,Lung,,Yes,,No,1.253116e-07,,20Gy,3,R,IR,DDIS,No,NextSeq_500,Paired,Human,70,correia_melo,X_rays,10d,CCCP,12.5uM_4d,I10CCCP_I10,,correia_melo_I10CCCP_I10,biliverdin reductase A,Inhibits,Stress-induced,21099244,upregulated
104943710,GSE212085,Limma,,IMR,5%,DDIS,none,none,,Doxorubicin_150nM,Doxorubicin,10d,DDIS,none,PRJNA873928,10%,PINK1,none,none,No,,0.144343442559591,47.7297042112387,10.0,Lung,,,,No,0.020951313579784,,150nM,3,R,Doxorubicin,DDIS,No,NextSeq_2000,Paired,Human,116,Marin,Doxorubicin,10d,MDL72527,50uM,DM_D,,Marin_DM_D,PTEN induced kinase 1,Inhibits,Stress-induced,29890141,no_change
11556449,GSE178115,Limma,Agilent,HDF,,REP,ROCK,none,,REP_3d,REP,3d,REP,none,PRJNA737497,10%,ADCK5,none,none,No,,-65.5,-22.58006,3.0,Skin,,,,Yes,0.04428687,,,3,M,REP,REP,No,,,Human,,Yang,REP,3d,Y27632,2.5uM,R3dROCKi_R3d,1,Yang_R3dROCKi_R3d,aarF domain containing kinase 5,Induces,Unclear,26583757,downregulated
5174421,GSE101758,Limma,,IMR,,RAS,none,none,14.0,RAS_siC,RAS,5d,OIS,none,PRJNA395378,,ANAPC1,EXOC7,none,No,,0.03080919,1.193142,5.0,Lung,,,14.0,No,0.8381233,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,georgilis_3,ER_RAS,5d,shEXOC7,none,RASsiEXOC7_RAS,,georgilis_3_RASsiEXOC7_RAS,anaphase promoting complex subunit 1,Inhibits,Unclear,25255445,no_change
11672746,GSE178115,Limma,Agilent,HDF,,REP,ROCK_ATM,none,,REP_8d,REP,8d,REP,none,PRJNA737497,10%,MCAM,none,none,No,,116.8333,12444.73,8.0,Skin,,,,No,8.035527e-05,,,3,M,REP,REP,No,,,Human,,Yang,REP,8d,Y27632_KU60019,2.5uM_0.5uM,R8dCOMBOi_R8d,1,Yang_R8dCOMBOi_R8d,melanoma cell adhesion molecule,Inhibits,Replicative,26941359,upregulated
11465597,GSE145650,Limma,,IMR,5.00%,OIS,none,none,,ER_RAS_G12V,RAS,6d,OIS,none,PRJNA607798,10.00%,LMNA,COX2,none,No,,1.023243,2896965000000.0,6.0,Lung,5.00%,,,No,3.451889e-13,,6d_100nM4OHT,8,R,RAS,OIS,No,Illumina_HiSeq_4000,Paired,Human,,hoare_3,ER_RAS_G12V,6d,Celecoxib,6d_40uM,OC_O,,hoare_3_OC_O,lamin A/C,Unclear,Unclear,28483909,upregulated
8999394,GSE105591,Limma,,IMR,,REP,none,none,77.0,REP_shC,REP,,REP,none,PRJNA415490,10.00%,AR,p300,none,No,,0.0,0.0,,Lung,3.00%,1.00%,77.0,No,1.0,,,2,R,REP,REP,No,NextSeq_500,Single,Human,47,sen,REP,,shp300,none,REPshp300_REPshCON,,sen_REPshp300_REPshCON,androgen receptor,Induces,Unclear,24244503,no_change
15963013,GSE196610,Limma,,IMR,5%,DDIS,none,Parkin,,IR_ParkinYFP,IR,10d,DDIS,none,PRJNA806156,10.00%,VCAN,none,Parkin,No,,0.237393980368388,4.90108216392056,10.0,Lung,3%,,,No,0.204036571221255,,20Gy,3,R,IR,DDIS,No,Illumina_NovaSeq6000,Paired,Human,202,Victorelli,IR,10d,CCCP,12uM,DPC_DP,,Victorelli_DPC_DP,versican,Induces,Stress-induced,30622695,no_change
5866148,GSE122079,Limma,,IMR,,RAS_digoxin,IONpump,none,14.0,RAS16h_dig,RAS,7d,OIS,none,PRJNA503415,10.00%,USP28,IONpump,none,No,,0.981632,326.5434,7.0,Lung,,,14.0,No,0.00306238,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,herranz_2,ER_RAS,7d,digoxin,none,RASdig36_RASdig16,,herranz_2_RASdig36_RASdig16,ubiquitin specific peptidase 28,Induces,Unclear,27371829,no_change
6752109,GSE53379,Limma,Illumin_HWG6V3,IMR,,DDISshp53,p53,none,,Quiesce2dEtopshp53,Etoposide,7d,DDIS,none,PRJNA231867,10.00%,MORF4L1,p53,E1A,No,,-0.06875861,-2.001171,,Lung,5.00%,Yes,,No,0.4997073,,,3,M,,,No,,,Human,,kirschner_1,,,shp53,none,Ishp53_QD48shp53,1,kirschner_1_Ishp53_QD48shp53,mortality factor 4 like 1,Inhibits,Stress-induced,31219803,no_change
5186494,GSE101758,Limma,,IMR,,RAS,none,none,14.0,RAS_siC,RAS,5d,OIS,none,PRJNA395378,,ACLY,PTBP1,none,No,,0.0486332,1.572412,5.0,Lung,,,14.0,No,0.6359658,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,georgilis_3,ER_RAS,5d,shPTBP1,none,RASsiPTB1_RAS,,georgilis_3_RASsiPTB1_RAS,ATP citrate lyase,Inhibits,Unclear,25367309,no_change
11566595,GSE178115,Limma,Agilent,HDF,,REP,ROCK,none,,REP_3d,REP,3d,REP,none,PRJNA737497,10%,MAF,none,none,No,,109.3333,651.0588,3.0,Skin,,,,Yes,0.00153596,,,3,M,REP,REP,No,,,Human,,Yang,REP,3d,Y27632,2.5uM,R3dROCKi_R3d,1,Yang_R3dROCKi_R3d,MAF bZIP transcription factor,Inhibits,Stress-induced,26496036,upregulated
546408,GSE40349,Limma,Affymetrix_U133A,IMR,,RAS,pRb,none,,RASshRB,RAS,7d,OIS,none,PRJNA173792,10%,CDKN2A,pRb_E2F7,none,No,,1.306941,6859.691,7.0,Lung,,,,No,0.0001457792,,,2,M,RAS,OIS,No,,,Human,,aksoy_1,ER:RasV12,7d,shpRb_shE2F7,none,SshRBE2F7_SshRB,1,aksoy_1_SshRBE2F7_SshRB,cyclin dependent kinase inhibitor 2A,Induces,Replicative,9607312,upregulated
17036810,GSE190998,Limma,,WI38,5%,Prolif,none,none,,Prolif_siCtrl,Etoposide,8d,DDIS,none,PRJNA789266,10%,FOXQ1,BDNF,none,No,,1.25439119687523,47724.6581591181,8.0,Lung,,0.50%,,No,2.09535288166112e-05,,50uM,3,R,Etoposide,DDIS,No,Illumina_NovaSeq6000,Paired,Human,204,Anerillas_2,Etoposide,8d,siBDNF,none,DB_P,,Anerillas_2_DB_P,forkhead box Q1,Inhibits,Unclear,29500491,upregulated
8129731,GSE24810,Limma,Affymetrix_U133A,HMF3A,5%,OIS,none,none,,Inactive_SV40LT_EV,SV40,7d,OIS,none,PRJNA132307,0.25%,SOD2,p21,none,Yes,hTERT_SV40_LT,-0.6197506,-97.87002,7.0,Skin,20%,Yes,,No,0.01021763,,,3,M,SV40,OIS,No,,,Human,,parmjit_1,SV40_LT,7d,shp21,none,SSVp21sh_SSVev,1,parmjit_1_SSVp21sh_SSVev,superoxide dismutase 2,Induces,Unclear,12592389,no_change
5860878,GSE122079,Limma,,IMR,,RAS_digoxin,IONpump,none,14.0,RAS16h_dig,RAS,7d,OIS,none,PRJNA503415,10.00%,MOB3A,IONpump,none,No,,1.740718,84806914.0,7.0,Lung,,,14.0,No,1.179149e-08,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,herranz_2,ER_RAS,7d,digoxin,none,RASdig36_RASdig16,,herranz_2_RASdig36_RASdig16,MOB kinase activator 3A,Induces,Unclear,26583757,upregulated
543058,GSE40349,Limma,Affymetrix_U133A,IMR,,RAS,pRb,none,,RASshRB,RAS,7d,OIS,none,PRJNA173792,10%,TOP1,E2F7,none,No,,1.285901,592.1451,7.0,Lung,,,,No,0.001688775,,,2,M,RAS,OIS,No,,,Human,,aksoy_1,ER:RasV12,7d,ShE2F7,none,SshE2F7_SshRB,1,aksoy_1_SshE2F7_SshRB,DNA topoisomerase I,Induces,Oncogene-induced,19435923,upregulated
199570,GSE103938,Limma,,IMR,,RAS,none,none,12.0,RAS10d,RAS,10d,OIS,none,PRJNA407729,,CBX7,mTOR,none,No,,1.18323207777737,55.7892202828897,10.0,Lung,,,12.0,No,0.0179246097172413,,,3,R,OSKM,OSKM,No,Illumina_HiSeq_2500,Single,Human,50,aarts_1,OSKM,10d,rapamycin,10nM,OSKM10nMRap_R,,aarts_1_OSKM10nMRap_R,chromobox 7,Inhibits,Replicative,14647293,upregulated
16141991,GSE222676,Limma,,IMR,,DDIS,none,none,,Bleomycin_10ugml_24hr,Bleomycin,7d,DDIS,none,PRJNA923006,15%,AAK1,ABCA1,none,Yes,hTERT,0.215031730476143,2.91341727293368,7.0,Lung,3%,,,No,0.343239538424595,,10ugml_24hr,2,R,Bleomycin,DDIS,No,NovaSeq_6000,Paired,Human,202,Roh,Bleomycin_ABCA1KO,7d,ABCA1_CRISPR,none,DKO_D,Na,Roh_DKO_D,AP2 associated kinase 1,Induces,Unclear,26583757,no_change
2637938,GSE134747,Limma,Illumina_HT12V4,BJ,,OIS,none,none,,BRAF_24h_DMSO_2h,RAF,1d,OIS,none,PRJNA556258,,CALR,RELA,none,Yes,hTERT,-0.5632288,-1.101606,1.0,Skin,,,,Yes,0.9077655,,1000ng_ml,3,M,RAF,OIS,No,,,human,,carvalho_1,BRAF_doxycycline,1d,compoundA,2uM_2h,O24CpdA2_O24DMSO2,1,carvalho_1_O24CpdA2_O24DMSO2,calreticulin,Inhibits,Unclear,25378661,no_change
11367529,GSE200479,Limma,,BJ,5%,OIS,none,none,,AKT1,AKT1,14d,OIS,none,PRJNA824798,15%,NEK2,CBS,none,Yes,hTERT,-1.041436,-209.14,14.0,Skin,,,,No,0.004781486,,,3,R,AKT,OIS,No,Illumina_NextSeq_500,Single,Human,75,Zhu,myristoylated_AKT1,14d,shCBA,none,OshCBS_O,,Zhu_OshCBS_O,NIMA related kinase 2,Inhibits,Unclear,32264951,downregulated
4510348,GSE101766,Limma,,IMR,,RAS,none,none,14.0,RAS_shC,RAS,6d,OIS,none,PRJNA395386,,IGFBP7,UBE2V2,none,No,,-1.11235,-331.4827,6.0,Lung,,,14.0,No,0.003016749,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,georgilis_1,ER_RAS,6d,UBE2V2,none,UBE2V2_RASc,,georgilis_1_UBE2V2_RASc,insulin like growth factor binding protein 7,Induces,Oncogene-induced,18267069,downregulated
11052259,E-MTAB-9714,Limma,,WI38,5.00%,DDIS,none,none,,DDIS_shNT,Etoposide,9d,DDIS,none,ERP124778,10.00%,NIPA2,H2AJ,none,Yes,hTERT,-0.006194773,-1.064096,9.0,Lung,5.00%,,,No,0.9397645,,48hr_100uM,6,R,Etoposide,DDIS,No,NextSeq_500,Paired,Human,43,mangelinck_1,Etoposide,9d,shH2AJ,pred3d_9d1ugml,DKD_D,,mangelinck_1_DKD_D,NIPA magnesium transporter 2,Inhibits,Unclear,32264951,no_change
6750813,GSE53379,Limma,Illumin_HWG6V3,IMR,,DDISshp53,p53,none,,Quiesce2dEtopshp53,Etoposide,7d,DDIS,none,PRJNA231867,10.00%,ILF3,p53,E1A,No,,1.014534,1151414.0,,Lung,5.00%,Yes,,No,8.684977e-07,,,3,M,,,No,,,Human,,kirschner_1,,,shp53,none,Ishp53_QD48shp53,1,kirschner_1_Ishp53_QD48shp53,interleukin enhancer binding factor 3,Inhibits,Unclear,23117626,upregulated
19588713,GSE196610,Limma,,IMR,5%,DDIS,none,Parkin,,IR_ParkinYFP,IR,10d,DDIS,none,PRJNA806156,10.00%,SOCS1,none,Parkin_mtDNA,No,,-2.3040632077885,-140934.764655944,10.0,Lung,3%,,,No,7.09548139127518e-06,,20Gy,3,R,IR,DDIS,No,Illumina_NovaSeq6000,Paired,Human,202,Victorelli,IR,10d,CCCP_mtDNA,12uM_15ug,DPCM_DP,,Victorelli_DPCM_DP,suppressor of cytokine signaling 1,Induces,Replicative,20005840,downregulated
46839321,GSE224071,Limma,,IMR,5%,OIS,none,none,,RAS_100nM4OHT,RAS,10d,OIS,none,PRJNA929514,10%,PMVK,none,none,No,,1.03042058039969,86468.4474380442,10.0,Lung,,Yes,,No,1.15649121688754e-05,,100nM_4OHT_7days,3,R,RAS,OIS,No,NextSeq_2000,Single,Human,71,McHugh_2,RAS,10d,DDD86481,1.5uM,ODDD_O,,McHugh_2_ODDD_O,phosphomevalonate kinase,Induces,Unclear,26583757,upregulated
9757117,GSE74324,Limma,,IMR,,RASshp53,p53,none,,RASshp53,RAS,12d,OIS,none,PRJNA299683,10.00%,ERRFI1,BRD4,none,No,,-1.761487,-2.488008e+28,12.0,Lung,,,,No,4.019279e-29,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,100,tasdemir,HRASG12V,12d,shBRD4,none,RASshBRD4_RASshp53,,tasdemir_RASshBRD4_RASshp53,ERBB receptor feedback inhibitor 1,Induces,Unclear,24815188,downregulated
3682766,GSE2487,Limma,Affymetrix_U133A,IMR,,OIS,none,none,,MEK_ER,MEK,3d,OIS,none,PRJNA91885,,NCAPH2,none,E6_E7,Yes,hTERT,98.05,677.7255,,Lung,,,,No,0.001475524,,,2,M,,,No,,,Human,,collado_1,,,E6_E7,none,RE67_R,1,collado_1_RE67_R,non-SMC condensin II complex subunit H2,Induces,Oncogene-induced,26017022,upregulated
